"","sigmasq","phi"
"81",1.0421462201421,15.3275009219078
"82",1.73804967952447,12.3970573274371
"83",1.20555731673399,9.67927765224582
"84",1.54986675271948,10.7705263007728
"85",1.14862071142743,9.16051284931462
"86",1.48127954917025,12.009408816482
"87",1.48285132145397,10.1549922630573
"88",1.32752080088278,15.1037043224091
"89",1.51481168001322,11.8600213473323
"90",1.09568152140239,9.37007851957234
"91",1.10606318835182,9.84594508982222
"92",1.229309547435,10.7438622553091
"93",1.18802545819341,12.3895472631696
"94",1.09954555273476,10.2562522808116
"95",1.23907293088569,10.5176059517002
"96",0.987221971225895,10.7152311138609
"97",1.58081592585717,12.5587436817581
"98",1.13365387256603,9.23216623321345
"99",0.98797231217778,8.62135354453521
"100",1.49486687941011,11.5944042270427
"101",1.62192879642354,15.2277000599703
"102",1.26402343223592,10.7978781115361
"103",1.0646249333653,12.7417195328007
"104",1.31613329135695,10.1360151326794
"105",1.51389359734893,10.0134012881919
"106",1.1135861463304,10.4470605446339
"107",1.65654592293942,11.8600808480011
"108",1.04355767056537,9.42189657770179
"109",1.21102184874372,12.9575504058775
"110",1.21808826753593,11.5331299749708
"111",0.832131886741354,9.65350579193306
"112",1.32481738100313,11.9513121964353
"113",1.30078237137385,10.9923319193261
"114",1.44673391301222,13.7417760419439
"115",1.68347299213925,12.9636567456107
"116",1.52376643987792,11.2531569352383
"117",1.55597430711343,11.1421672653182
"118",1.30102678547713,12.2640483640501
"119",1.25164055910702,11.998350180915
"120",1.12812665841044,11.6977303758673
"121",1.63722102494313,11.0862845701638
"122",1.51262396272879,12.8163943131852
"123",1.26193644029154,12.1097783963869
"124",1.02610793579105,8.87408502142713
"125",1.20028229429934,8.2009545771374
"126",1.1570214911008,10.82598693499
"127",1.12860496354004,12.2079245107798
"128",0.946369831280606,8.13870526772
"129",1.22766171210714,11.4044883649536
"130",1.68584748250418,11.1559810820777
"131",1.16924770055964,12.4691647679827
"132",1.74802343718503,12.944939584506
"133",1.63635328030917,13.2744305964504
"134",1.10715897931461,10.0702919168727
"135",0.990000933785124,8.3464899636149
"136",1.4130278081592,10.2832047346619
"137",1.26854370507983,10.057118674357
"138",1.30972889124523,9.90834519989831
"139",1.05885684933966,15.5076777869334
"140",1.05122251524385,10.3081576855833
"141",1.33511396718961,11.182174149408
"142",1.51504160837464,11.2814848387266
"143",1.25388498842463,10.5846286598278
"144",1.26518296359872,11.3526177102273
"145",1.74614489607109,11.4736319125636
"146",1.29184104174183,10.1321014806059
"147",1.49271891355039,13.0543015424894
"148",1.30170251399325,9.19881174176243
